momento,posicao
datetime,coord
T
09/18/2018 12:34,49;16;51
09/18/2018 12:35,49;16;0
09/18/2018 12:36,49;15;51
09/18/2018 12:37,49;15;0
09/18/2018 12:38,50;14;72.1248916810278
09/18/2018 12:39,50;14;0
09/18/2018 12:40,50;13;51
09/18/2018 12:41,50;13;0
09/18/2018 12:42,50;12;51
09/18/2018 12:43,50;12;0
09/18/2018 12:44,50;11;51
09/18/2018 12:45,50;11;0
09/18/2018 12:46,51;10;72.1248916810278
09/18/2018 12:47,51;10;0
09/18/2018 12:48,51;9;51
09/18/2018 12:49,51;9;0
09/18/2018 12:50,51;8;51
09/18/2018 12:51,51;8;0
09/18/2018 12:52,51;7;51
09/18/2018 12:53,51;7;0
09/18/2018 12:54,51;6;51
09/18/2018 12:55,51;6;0
09/18/2018 12:56,51;5;51
09/18/2018 12:57,51;5;0
09/18/2018 12:58,51;4;51
09/18/2018 12:59,51;4;0
09/18/2018 13:00,51;3;51
09/18/2018 13:01,51;3;0
09/18/2018 13:02,51;2;51
09/18/2018 13:03,51;2;0
09/18/2018 13:04,51;1;51
09/18/2018 13:05,51;1;0
09/18/2018 13:06,51;-1;102
09/18/2018 13:07,51;-1;0
09/18/2018 13:08,51;-2;51
09/18/2018 13:09,51;-2;0
09/18/2018 13:10,51;-3;51
09/18/2018 13:11,51;-3;0
09/18/2018 13:12,51;-4;51
09/18/2018 13:13,51;-4;0
09/18/2018 13:14,51;-5;51
09/18/2018 13:15,51;-5;0
09/18/2018 13:16,51;-6;51
09/18/2018 13:17,51;-6;0
09/18/2018 13:18,51;-7;51
09/18/2018 13:19,51;-7;0
09/18/2018 13:20,51;-8;51
09/18/2018 13:21,51;-8;0
09/18/2018 13:22,51;-9;51
09/18/2018 13:23,51;-9;0
09/18/2018 13:24,51;-10;51
09/18/2018 13:25,51;-10;0
09/18/2018 13:26,50;-11;72.1248916810278
09/18/2018 13:27,50;-11;0
09/18/2018 13:28,50;-12;51
09/18/2018 13:29,50;-12;0
09/18/2018 13:30,50;-13;51
09/18/2018 13:31,50;-13;0
09/18/2018 13:32,50;-14;51
09/18/2018 13:33,50;-14;0
09/18/2018 13:34,49;-15;72.1248916810278
09/18/2018 13:35,49;-15;0
09/18/2018 13:36,49;-16;51
09/18/2018 13:37,49;-16;0
09/18/2018 13:38,49;-17;51
09/18/2018 13:39,49;-17;0
09/18/2018 13:40,48;-18;72.1248916810278
09/18/2018 13:41,48;-18;0
09/18/2018 13:42,48;-19;51
09/18/2018 13:43,48;-19;0
09/18/2018 13:44,48;-20;51
09/18/2018 13:45,48;-20;0
09/18/2018 13:46,47;-21;72.1248916810278
09/18/2018 13:47,47;-21;0
09/18/2018 13:48,47;-22;51
09/18/2018 13:49,47;-22;0
09/18/2018 13:50,47;-23;51
09/18/2018 13:51,46;-23;51
09/18/2018 13:52,46;-23;0
09/18/2018 13:53,46;-24;51
09/18/2018 13:54,46;-24;0
09/18/2018 13:55,45;-25;72.1248916810278
09/18/2018 13:56,45;-25;0
09/18/2018 13:57,45;-26;51
09/18/2018 13:58,45;-26;0
09/18/2018 13:59,44;-27;72.1248916810278
09/18/2018 14:00,44;-27;0
09/18/2018 14:01,44;-27;0
09/18/2018 14:02,44;-28;51
09/18/2018 14:03,43;-28;51
09/18/2018 14:04,43;-29;51
09/18/2018 14:05,43;-29;0
09/18/2018 14:06,42;-30;72.1248916810278
09/18/2018 14:07,42;-30;0
09/18/2018 14:08,42;-30;0
09/18/2018 14:09,42;-31;51
09/18/2018 14:10,41;-31;51
09/18/2018 14:11,41;-32;51
09/18/2018 14:12,41;-32;0
09/18/2018 14:13,40;-32;51
09/18/2018 14:14,40;-33;51
09/18/2018 14:15,40;-33;0
09/18/2018 14:16,39;-34;72.1248916810278
09/18/2018 14:17,39;-34;0
09/18/2018 14:18,39;-34;0
09/18/2018 14:19,38;-35;72.1248916810278
09/18/2018 14:20,38;-35;0
09/18/2018 14:21,38;-35;0
09/18/2018 14:22,37;-36;72.1248916810278
09/18/2018 14:23,37;-36;0
09/18/2018 14:24,37;-37;51
09/18/2018 14:25,36;-37;51
09/18/2018 14:26,36;-37;0
09/18/2018 14:27,35;-38;72.1248916810278
09/18/2018 14:28,35;-38;0
09/18/2018 14:29,35;-38;0
09/18/2018 14:30,34;-39;72.1248916810278
09/18/2018 14:31,34;-39;0
09/18/2018 14:32,34;-39;0
09/18/2018 14:33,33;-40;72.1248916810278
09/18/2018 14:34,33;-40;0
09/18/2018 14:35,32;-40;51
09/18/2018 14:36,32;-41;51
09/18/2018 14:37,32;-41;0
09/18/2018 14:38,31;-41;51
09/18/2018 14:39,31;-42;51
09/18/2018 14:40,30;-42;51
09/18/2018 14:41,30;-42;0
09/18/2018 14:42,29;-42;51
09/18/2018 14:43,29;-43;51
09/18/2018 14:44,29;-43;0
09/18/2018 14:45,28;-43;51
09/18/2018 14:46,28;-44;51
09/18/2018 14:47,27;-44;51
09/18/2018 14:48,27;-44;0
09/18/2018 14:49,26;-44;51
09/18/2018 14:50,26;-45;51
09/18/2018 14:51,26;-45;0
09/18/2018 14:52,25;-45;51
09/18/2018 14:53,25;-45;0
09/18/2018 14:54,24;-46;72.1248916810278
09/18/2018 14:55,24;-46;0
09/18/2018 14:56,23;-46;51
09/18/2018 14:57,23;-46;0
09/18/2018 14:58,22;-47;72.1248916810278
09/18/2018 14:59,22;-47;0
09/18/2018 15:00,22;-47;0
09/18/2018 15:01,21;-47;51
09/18/2018 15:02,21;-47;0
09/18/2018 15:03,20;-48;72.1248916810278
09/18/2018 15:04,20;-48;0
09/18/2018 15:05,19;-48;51
09/18/2018 15:06,19;-48;0
09/18/2018 15:07,18;-48;51
09/18/2018 15:08,18;-48;0
09/18/2018 15:09,17;-49;72.1248916810278
09/18/2018 15:10,17;-49;0
09/18/2018 15:11,16;-49;51
09/18/2018 15:12,16;-49;0
09/18/2018 15:13,15;-49;51
09/18/2018 15:14,15;-49;0
09/18/2018 15:15,14;-50;72.1248916810278
09/18/2018 15:16,14;-50;0
09/18/2018 15:17,13;-50;51
09/18/2018 15:18,13;-50;0
09/18/2018 15:19,12;-50;51
09/18/2018 15:20,12;-50;0
09/18/2018 15:21,11;-50;51
09/18/2018 15:22,11;-50;0
09/18/2018 15:23,10;-51;72.1248916810278
09/18/2018 15:24,10;-51;0
09/18/2018 15:25,9;-51;51
09/18/2018 15:26,9;-51;0
09/18/2018 15:27,8;-51;51
09/18/2018 15:28,8;-51;0
09/18/2018 15:29,7;-51;51
09/18/2018 15:30,7;-51;0
09/18/2018 15:31,6;-51;51
09/18/2018 15:32,6;-51;0
09/18/2018 15:33,5;-51;51
09/18/2018 15:34,5;-51;0
09/18/2018 15:35,4;-51;51
09/18/2018 15:36,4;-51;0
09/18/2018 15:37,3;-51;51
09/18/2018 15:38,3;-51;0
09/18/2018 15:39,2;-51;51
09/18/2018 15:40,2;-51;0
09/18/2018 15:41,1;-51;51
09/18/2018 15:42,1;-51;0
09/18/2018 15:43,-1;-51;102
09/18/2018 15:44,-1;-51;0
09/18/2018 15:45,-2;-51;51
09/18/2018 15:46,-2;-51;0
09/18/2018 15:47,-3;-51;51
09/18/2018 15:48,-3;-51;0
09/18/2018 15:49,-4;-51;51
09/18/2018 15:50,-4;-51;0
09/18/2018 15:51,-5;-51;51
09/18/2018 15:52,-5;-51;0
09/18/2018 15:53,-6;-51;51
09/18/2018 15:54,-6;-51;0
09/18/2018 15:55,-7;-51;51
09/18/2018 15:56,-7;-51;0
09/18/2018 15:57,-8;-51;51
09/18/2018 15:58,-8;-51;0
09/18/2018 15:59,-9;-51;51
09/18/2018 16:00,-9;-51;0
09/18/2018 16:01,-10;-51;51
09/18/2018 16:02,-10;-51;0
09/18/2018 16:03,-11;-50;72.1248916810278
09/18/2018 16:04,-11;-50;0
09/18/2018 16:05,-12;-50;51
09/18/2018 16:06,-12;-50;0
09/18/2018 16:07,-13;-50;51
09/18/2018 16:08,-13;-50;0
09/18/2018 16:09,-14;-50;51
09/18/2018 16:10,-14;-50;0
09/18/2018 16:11,-15;-49;72.1248916810278
09/18/2018 16:12,-15;-49;0
09/18/2018 16:13,-16;-49;51
09/18/2018 16:14,-16;-49;0
09/18/2018 16:15,-17;-49;51
09/18/2018 16:16,-17;-49;0
09/18/2018 16:17,-18;-48;72.1248916810278
09/18/2018 16:18,-18;-48;0
09/18/2018 16:19,-19;-48;51
09/18/2018 16:20,-19;-48;0
09/18/2018 16:21,-20;-48;51
09/18/2018 16:22,-20;-48;0
09/18/2018 16:23,-21;-47;72.1248916810278
09/18/2018 16:24,-21;-47;0
09/18/2018 16:25,-22;-47;51
09/18/2018 16:26,-22;-47;0
09/18/2018 16:27,-22;-47;0
09/18/2018 16:28,-23;-46;72.1248916810278
09/18/2018 16:29,-23;-46;0
09/18/2018 16:30,-24;-46;51
09/18/2018 16:31,-24;-46;0
09/18/2018 16:32,-25;-45;72.1248916810278
09/18/2018 16:33,-25;-45;0
09/18/2018 16:34,-26;-45;51
09/18/2018 16:35,-26;-45;0
09/18/2018 16:36,-27;-44;72.1248916810278
09/18/2018 16:37,-27;-44;0
09/18/2018 16:38,-27;-44;0
09/18/2018 16:39,-28;-44;51
09/18/2018 16:40,-28;-43;51
09/18/2018 16:41,-29;-43;51
09/18/2018 16:42,-29;-43;0
09/18/2018 16:43,-30;-42;72.1248916810278
09/18/2018 16:44,-30;-42;0
09/18/2018 16:45,-30;-42;0
09/18/2018 16:46,-31;-42;51
09/18/2018 16:47,-31;-41;51
09/18/2018 16:48,-32;-41;51
09/18/2018 16:49,-32;-41;0
09/18/2018 16:50,-32;-40;51
09/18/2018 16:51,-33;-40;51
09/18/2018 16:52,-33;-40;0
09/18/2018 16:53,-34;-39;72.1248916810278
09/18/2018 16:54,-34;-39;0
09/18/2018 16:55,-34;-39;0
09/18/2018 16:56,-35;-38;72.1248916810278
09/18/2018 16:57,-35;-38;0
09/18/2018 16:58,-35;-38;0
09/18/2018 16:59,-36;-37;72.1248916810278
09/18/2018 17:00,-36;-37;0
09/18/2018 17:01,-37;-37;51
09/18/2018 17:02,-37;-36;51
09/18/2018 17:03,-37;-36;0
09/18/2018 17:04,-38;-35;72.1248916810278
09/18/2018 17:05,-38;-35;0
09/18/2018 17:06,-38;-35;0
09/18/2018 17:07,-39;-34;72.1248916810278
09/18/2018 17:08,-39;-34;0
09/18/2018 17:09,-39;-34;0
09/18/2018 17:10,-40;-33;72.1248916810278
09/18/2018 17:11,-40;-33;0
09/18/2018 17:12,-40;-32;51
09/18/2018 17:13,-41;-32;51
09/18/2018 17:14,-41;-32;0
09/18/2018 17:15,-41;-31;51
09/18/2018 17:16,-42;-31;51
09/18/2018 17:17,-42;-30;51
09/18/2018 17:18,-42;-30;0
09/18/2018 17:19,-42;-30;0
09/18/2018 17:20,-43;-29;72.1248916810278
09/18/2018 17:21,-43;-29;0
09/18/2018 17:22,-43;-28;51
09/18/2018 17:23,-44;-28;51
09/18/2018 17:24,-44;-27;51
09/18/2018 17:25,-44;-27;0
09/18/2018 17:26,-44;-27;0
09/18/2018 17:27,-45;-26;72.1248916810278
09/18/2018 17:28,-45;-26;0
09/18/2018 17:29,-45;-25;51
09/18/2018 17:30,-45;-25;0
09/18/2018 17:31,-46;-24;72.1248916810278
09/18/2018 17:32,-46;-24;0
09/18/2018 17:33,-46;-23;51
09/18/2018 17:34,-46;-23;0
09/18/2018 17:35,-47;-22;72.1248916810278
09/18/2018 17:36,-47;-22;0
09/18/2018 17:37,-47;-22;0
09/18/2018 17:38,-47;-21;51
09/18/2018 17:39,-47;-21;0
09/18/2018 17:40,-48;-20;72.1248916810278
09/18/2018 17:41,-48;-20;0
09/18/2018 17:42,-48;-19;51
09/18/2018 17:43,-48;-19;0
09/18/2018 17:44,-48;-18;51
09/18/2018 17:45,-48;-18;0
09/18/2018 17:46,-49;-17;72.1248916810278
09/18/2018 17:47,-49;-17;0
09/18/2018 17:48,-49;-16;51
09/18/2018 17:49,-49;-16;0
09/18/2018 17:50,-49;-15;51
09/18/2018 17:51,-49;-15;0
09/18/2018 17:52,-50;-14;72.1248916810278
09/18/2018 17:53,-50;-14;0
09/18/2018 17:54,-50;-13;51
09/18/2018 17:55,-50;-13;0
09/18/2018 17:56,-50;-12;51
09/18/2018 17:57,-50;-12;0
09/18/2018 17:58,-50;-11;51
09/18/2018 17:59,-50;-11;0
09/18/2018 18:00,-51;-10;72.1248916810278
09/18/2018 18:01,-51;-10;0
09/18/2018 18:02,-51;-9;51
09/18/2018 18:03,-51;-9;0
09/18/2018 18:04,-51;-8;51
09/18/2018 18:05,-51;-8;0
09/18/2018 18:06,-51;-7;51
09/18/2018 18:07,-51;-7;0
09/18/2018 18:08,-51;-6;51
09/18/2018 18:09,-51;-6;0
09/18/2018 18:10,-51;-5;51
09/18/2018 18:11,-51;-5;0
09/18/2018 18:12,-51;-4;51
09/18/2018 18:13,-51;-4;0
09/18/2018 18:14,-51;-3;51
09/18/2018 18:15,-51;-3;0
09/18/2018 18:16,-51;-2;51
09/18/2018 18:17,-51;-2;0
09/18/2018 18:18,-51;-1;51
09/18/2018 18:19,-51;-1;0
09/18/2018 18:20,-51;1;102
09/18/2018 18:21,-51;1;0
09/18/2018 18:22,-51;2;51
09/18/2018 18:23,-51;2;0
09/18/2018 18:24,-51;3;51
09/18/2018 18:25,-51;3;0
09/18/2018 18:26,-51;4;51
09/18/2018 18:27,-51;4;0
09/18/2018 18:28,-51;5;51
09/18/2018 18:29,-51;5;0
09/18/2018 18:30,-51;6;51
09/18/2018 18:31,-51;6;0
09/18/2018 18:32,-51;7;51
09/18/2018 18:33,-51;7;0
09/18/2018 18:34,-51;8;51
09/18/2018 18:35,-51;8;0
09/18/2018 18:36,-51;9;51
09/18/2018 18:37,-51;9;0
09/18/2018 18:38,-51;10;51
09/18/2018 18:39,-51;10;0
09/18/2018 18:40,-50;11;72.1248916810278
09/18/2018 18:41,-50;11;0
09/18/2018 18:42,-50;12;51
09/18/2018 18:43,-50;12;0
09/18/2018 18:44,-50;13;51
09/18/2018 18:45,-50;13;0
09/18/2018 18:46,-50;14;51
09/18/2018 18:47,-50;14;0
09/18/2018 18:48,-49;15;72.1248916810278
09/18/2018 18:49,-49;15;0
09/18/2018 18:50,-49;16;51
09/18/2018 18:51,-49;16;0
09/18/2018 18:52,-49;17;51
09/18/2018 18:53,-49;17;0
09/18/2018 18:54,-49;18;51
09/18/2018 18:55,-48;18;51
09/18/2018 18:56,-48;19;51
09/18/2018 18:57,-48;19;0
09/18/2018 18:58,-48;20;51
09/18/2018 18:59,-48;20;0
09/18/2018 19:00,-47;21;72.1248916810278
09/18/2018 19:01,-47;21;0
09/18/2018 19:02,-47;22;51
09/18/2018 19:03,-47;22;0
09/18/2018 19:04,-47;22;0
09/18/2018 19:05,-46;23;72.1248916810278
09/18/2018 19:06,-46;23;0
09/18/2018 19:07,-46;24;51
09/18/2018 19:08,-46;24;0
09/18/2018 19:09,-45;25;72.1248916810278
09/18/2018 19:10,-45;25;0
09/18/2018 19:11,-45;26;51
09/18/2018 19:12,-45;26;0
09/18/2018 19:13,-44;26;51
09/18/2018 19:14,-44;27;51
09/18/2018 19:15,-44;27;0
09/18/2018 19:16,-44;28;51
09/18/2018 19:17,-43;28;51
09/18/2018 19:18,-43;29;51
09/18/2018 19:19,-43;29;0
09/18/2018 19:20,-42;29;51
09/18/2018 19:21,-42;30;51
09/18/2018 19:22,-42;30;0
09/18/2018 19:23,-42;31;51
09/18/2018 19:24,-41;31;51
09/18/2018 19:25,-41;32;51
09/18/2018 19:26,-41;32;0
09/18/2018 19:27,-40;32;51
09/18/2018 19:28,-40;33;51
09/18/2018 19:29,-40;33;0
09/18/2018 19:30,-39;34;72.1248916810278
09/18/2018 19:31,-39;34;0
09/18/2018 19:32,-39;34;0
09/18/2018 19:33,-38;35;72.1248916810278
09/18/2018 19:34,-38;35;0
09/18/2018 19:35,-38;35;0
09/18/2018 19:36,-37;36;72.1248916810278
09/18/2018 19:37,-37;36;0
09/18/2018 19:38,-37;37;51
09/18/2018 19:39,-36;37;51
09/18/2018 19:40,-36;37;0
09/18/2018 19:41,-36;38;51
09/18/2018 19:42,-35;38;51
09/18/2018 19:43,-35;38;0
09/18/2018 19:44,-34;39;72.1248916810278
09/18/2018 19:45,-34;39;0
09/18/2018 19:46,-34;39;0
09/18/2018 19:47,-33;40;72.1248916810278
09/18/2018 19:48,-33;40;0
09/18/2018 19:49,-32;40;51
09/18/2018 19:50,-32;41;51
09/18/2018 19:51,-32;41;0
09/18/2018 19:52,-31;41;51
09/18/2018 19:53,-31;42;51
09/18/2018 19:54,-30;42;51
09/18/2018 19:55,-30;42;0
09/18/2018 19:56,-30;42;0
09/18/2018 19:57,-29;43;72.1248916810278
09/18/2018 19:58,-29;43;0
09/18/2018 19:59,-28;43;51
09/18/2018 20:00,-28;44;51
09/18/2018 20:01,-27;44;51
09/18/2018 20:02,-27;44;0
09/18/2018 20:03,-27;44;0
09/18/2018 20:04,-26;45;72.1248916810278
09/18/2018 20:05,-26;45;0
09/18/2018 20:06,-25;45;51
09/18/2018 20:07,-25;45;0
09/18/2018 20:08,-24;46;72.1248916810278
09/18/2018 20:09,-24;46;0
09/18/2018 20:10,-23;46;51
09/18/2018 20:11,-23;46;0
09/18/2018 20:12,-23;47;51
09/18/2018 20:13,-22;47;51
09/18/2018 20:14,-22;47;0
09/18/2018 20:15,-21;47;51
09/18/2018 20:16,-21;47;0
09/18/2018 20:17,-20;48;72.1248916810278
09/18/2018 20:18,-20;48;0
09/18/2018 20:19,-19;48;51
09/18/2018 20:20,-19;48;0
09/18/2018 20:21,-18;48;51
09/18/2018 20:22,-18;48;0
09/18/2018 20:23,-17;49;72.1248916810278
09/18/2018 20:24,-17;49;0
09/18/2018 20:25,-16;49;51
09/18/2018 20:26,-16;49;0
09/18/2018 20:27,-15;49;51
09/18/2018 20:28,-15;49;0
09/18/2018 20:29,-14;50;72.1248916810278
09/18/2018 20:30,-14;50;0
09/18/2018 20:31,-13;50;51
09/18/2018 20:32,-13;50;0
09/18/2018 20:33,-12;50;51
09/18/2018 20:34,-12;50;0
09/18/2018 20:35,-11;50;51
09/18/2018 20:36,-11;50;0
09/18/2018 20:37,-10;51;72.1248916810278
09/18/2018 20:38,-10;51;0
09/18/2018 20:39,-9;51;51
09/18/2018 20:40,-9;51;0
09/18/2018 20:41,-8;51;51
09/18/2018 20:42,-8;51;0
09/18/2018 20:43,-7;51;51
09/18/2018 20:44,-7;51;0
09/18/2018 20:45,-6;51;51
09/18/2018 20:46,-6;51;0
09/18/2018 20:47,-5;51;51
09/18/2018 20:48,-5;51;0
09/18/2018 20:49,-4;51;51
09/18/2018 20:50,-4;51;0
09/18/2018 20:51,-3;51;51
09/18/2018 20:52,-3;51;0
09/18/2018 20:53,-2;51;51
09/18/2018 20:54,-2;51;0
09/18/2018 20:55,-1;51;51
09/18/2018 20:56,-1;51;0
09/18/2018 20:57,1;51;102
09/18/2018 20:58,1;51;0
09/18/2018 20:59,2;51;51
09/18/2018 21:00,2;51;0
09/18/2018 21:01,3;51;51
09/18/2018 21:02,3;51;0
09/18/2018 21:03,4;51;51
09/18/2018 21:04,4;51;0
09/18/2018 21:05,5;51;51
09/18/2018 21:06,5;51;0
09/18/2018 21:07,6;51;51
09/18/2018 21:08,6;51;0
09/18/2018 21:09,7;51;51
09/18/2018 21:10,7;51;0
09/18/2018 21:11,8;51;51
09/18/2018 21:12,8;51;0
09/18/2018 21:13,9;51;51
09/18/2018 21:14,9;51;0
09/18/2018 21:15,10;51;51
09/18/2018 21:16,10;51;0
09/18/2018 21:17,11;50;72.1248916810278
09/18/2018 21:18,11;50;0
09/18/2018 21:19,12;50;51
09/18/2018 21:20,12;50;0
09/18/2018 21:21,13;50;51
09/18/2018 21:22,13;50;0
09/18/2018 21:23,14;50;51
09/18/2018 21:24,14;50;0
09/18/2018 21:25,15;49;72.1248916810278
09/18/2018 21:26,15;49;0
09/18/2018 21:27,16;49;51
09/18/2018 21:28,16;49;0
09/18/2018 21:29,17;49;51
09/18/2018 21:30,17;49;0
09/18/2018 21:31,18;49;51
09/18/2018 21:32,18;48;51
09/18/2018 21:33,19;48;51
09/18/2018 21:34,19;48;0
09/18/2018 21:35,20;48;51
09/18/2018 21:36,20;48;0
09/18/2018 21:37,21;47;72.1248916810278
09/18/2018 21:38,21;47;0
09/18/2018 21:39,21;47;0
09/18/2018 21:40,22;47;51
09/18/2018 21:41,22;47;0
09/18/2018 21:42,23;46;72.1248916810278
09/18/2018 21:43,23;46;0
09/18/2018 21:44,24;46;51
09/18/2018 21:45,24;46;0
09/18/2018 21:46,25;45;72.1248916810278
09/18/2018 21:47,25;45;0
09/18/2018 21:48,26;45;51
09/18/2018 21:49,26;45;0
09/18/2018 21:50,26;44;51
09/18/2018 21:51,27;44;51
09/18/2018 21:52,27;44;0
09/18/2018 21:53,28;44;51
09/18/2018 21:54,28;43;51
09/18/2018 21:55,29;43;51
09/18/2018 21:56,29;43;0
09/18/2018 21:57,29;42;51
09/18/2018 21:58,30;42;51
09/18/2018 21:59,30;42;0
09/18/2018 22:00,31;42;51
09/18/2018 22:01,31;41;51
09/18/2018 22:02,32;41;51
09/18/2018 22:03,32;41;0
09/18/2018 22:04,32;40;51
09/18/2018 22:05,33;40;51
09/18/2018 22:06,33;40;0
09/18/2018 22:07,33;39;51
09/18/2018 22:08,34;39;51
09/18/2018 22:09,34;39;0
09/18/2018 22:10,35;38;72.1248916810278
09/18/2018 22:11,35;38;0
09/18/2018 22:12,35;38;0
09/18/2018 22:13,36;37;72.1248916810278
09/18/2018 22:14,36;37;0
09/18/2018 22:15,36;37;0
09/18/2018 22:16,37;36;72.1248916810278
09/18/2018 22:17,37;36;0
09/18/2018 22:18,38;36;51
09/18/2018 22:19,38;35;51
09/18/2018 22:20,38;35;0
09/18/2018 22:21,39;34;72.1248916810278
09/18/2018 22:22,39;34;0
09/18/2018 22:23,39;34;0
09/18/2018 22:24,40;33;72.1248916810278
09/18/2018 22:25,40;33;0
09/18/2018 22:26,40;32;51
09/18/2018 22:27,41;32;51
09/18/2018 22:28,41;32;0
09/18/2018 22:29,41;31;51
09/18/2018 22:30,41;31;0
09/18/2018 22:31,42;30;72.1248916810278
09/18/2018 22:32,42;30;0
09/18/2018 22:33,42;30;0
09/18/2018 22:34,43;29;72.1248916810278
09/18/2018 22:35,43;29;0
09/18/2018 22:36,43;28;51
09/18/2018 22:37,44;28;51
09/18/2018 22:38,44;27;51
09/18/2018 22:39,44;27;0
09/18/2018 22:40,44;27;0
09/18/2018 22:41,45;26;72.1248916810278
09/18/2018 22:42,45;26;0
09/18/2018 22:43,45;25;51
09/18/2018 22:44,45;25;0
09/18/2018 22:45,46;24;72.1248916810278
09/18/2018 22:46,46;24;0
09/18/2018 22:47,46;23;51
09/18/2018 22:48,46;23;0
09/18/2018 22:49,46;23;0
09/18/2018 22:50,47;22;72.1248916810278
09/18/2018 22:51,47;22;0
09/18/2018 22:52,47;21;51
09/18/2018 22:53,47;21;0
09/18/2018 22:54,48;20;72.1248916810278
09/18/2018 22:55,48;20;0
09/18/2018 22:56,48;19;51
09/18/2018 22:57,48;19;0
09/18/2018 22:58,48;18;51
09/18/2018 22:59,48;18;0
09/18/2018 23:00,49;17;72.1248916810278
09/18/2018 23:01,49;17;0
09/18/2018 23:02,49;16;51
09/18/2018 23:03,49;16;0
09/18/2018 23:04,49;15;51
09/18/2018 23:05,49;15;0
09/18/2018 23:06,50;14;72.1248916810278
09/18/2018 23:07,50;14;0
09/18/2018 23:08,50;13;51
09/18/2018 23:09,50;13;0
09/18/2018 23:10,50;12;51
09/18/2018 23:11,50;12;0
09/18/2018 23:12,50;11;51
09/18/2018 23:13,50;11;0
09/18/2018 23:14,51;10;72.1248916810278
09/18/2018 23:15,51;10;0
09/18/2018 23:16,51;9;51
09/18/2018 23:17,51;9;0
09/18/2018 23:18,51;8;51
09/18/2018 23:19,51;8;0
09/18/2018 23:20,51;7;51
09/18/2018 23:21,51;7;0
09/18/2018 23:22,51;6;51
09/18/2018 23:23,51;6;0
09/18/2018 23:24,51;5;51
09/18/2018 23:25,51;5;0
09/18/2018 23:26,51;4;51
09/18/2018 23:27,51;4;0
09/18/2018 23:28,51;3;51
09/18/2018 23:29,51;3;0
09/18/2018 23:30,51;2;51
09/18/2018 23:31,51;2;0
09/18/2018 23:32,51;1;51
09/18/2018 23:33,51;1;0
09/18/2018 23:34,51;-1;102
09/18/2018 23:35,51;-1;0
09/18/2018 23:36,51;-2;51
09/18/2018 23:37,51;-2;0
09/18/2018 23:38,51;-3;51
09/18/2018 23:39,51;-3;0
09/18/2018 23:40,51;-4;51
09/18/2018 23:41,51;-4;0
09/18/2018 23:42,51;-5;51
09/18/2018 23:43,51;-5;0
09/18/2018 23:44,51;-6;51
09/18/2018 23:45,51;-6;0
09/18/2018 23:46,51;-7;51
09/18/2018 23:47,51;-7;0
09/18/2018 23:48,51;-8;51
09/18/2018 23:49,51;-8;0
09/18/2018 23:50,51;-9;51
09/18/2018 23:51,51;-9;0
09/18/2018 23:52,51;-10;51
09/18/2018 23:53,51;-10;0
09/18/2018 23:54,50;-11;72.1248916810278
09/18/2018 23:55,50;-11;0
09/18/2018 23:56,50;-12;51
09/18/2018 23:57,50;-12;0
09/18/2018 23:58,50;-13;51
09/18/2018 23:59,50;-13;0
09/19/2018 00:00,50;-14;51
09/19/2018 00:01,50;-14;0
09/19/2018 00:02,49;-15;72.1248916810278
09/19/2018 00:03,49;-15;0
09/19/2018 00:04,49;-16;51
09/19/2018 00:05,49;-16;0
09/19/2018 00:06,49;-17;51
09/19/2018 00:07,49;-17;0
09/19/2018 00:08,49;-18;51
09/19/2018 00:09,48;-18;51
09/19/2018 00:10,48;-19;51
09/19/2018 00:11,48;-19;0
09/19/2018 00:12,48;-20;51
09/19/2018 00:13,48;-20;0
09/19/2018 00:14,47;-20;51
09/19/2018 00:15,47;-21;51
09/19/2018 00:16,47;-21;0
09/19/2018 00:17,47;-22;51
09/19/2018 00:18,47;-22;0
09/19/2018 00:19,46;-23;72.1248916810278
09/19/2018 00:20,46;-23;0
09/19/2018 00:21,46;-24;51
09/19/2018 00:22,46;-24;0
09/19/2018 00:23,45;-25;72.1248916810278
09/19/2018 00:24,45;-25;0
09/19/2018 00:25,45;-26;51
09/19/2018 00:26,45;-26;0
09/19/2018 00:27,44;-26;51
09/19/2018 00:28,44;-27;51
09/19/2018 00:29,44;-27;0
09/19/2018 00:30,44;-28;51
09/19/2018 00:31,43;-28;51
09/19/2018 00:32,43;-29;51
09/19/2018 00:33,43;-29;0
09/19/2018 00:34,43;-29;0
09/19/2018 00:35,42;-30;72.1248916810278
09/19/2018 00:36,42;-30;0
09/19/2018 00:37,42;-31;51
09/19/2018 00:38,41;-31;51
09/19/2018 00:39,41;-31;0
09/19/2018 00:40,41;-32;51
09/19/2018 00:41,40;-32;51
09/19/2018 00:42,40;-33;51
09/19/2018 00:43,40;-33;0
09/19/2018 00:44,39;-33;51
09/19/2018 00:45,39;-34;51
09/19/2018 00:46,39;-34;0
09/19/2018 00:47,38;-35;72.1248916810278
09/19/2018 00:48,38;-35;0
09/19/2018 00:49,38;-35;0
09/19/2018 00:50,37;-36;72.1248916810278
09/19/2018 00:51,37;-36;0
09/19/2018 00:52,37;-36;0
09/19/2018 00:53,36;-37;72.1248916810278
09/19/2018 00:54,36;-37;0
09/19/2018 00:55,36;-38;51
09/19/2018 00:56,35;-38;51
09/19/2018 00:57,35;-38;0
09/19/2018 00:58,34;-39;72.1248916810278
09/19/2018 00:59,34;-39;0
09/19/2018 01:00,34;-39;0
09/19/2018 01:01,33;-40;72.1248916810278
09/19/2018 01:02,33;-40;0
