momento,posicao
datetime,coord
T
01/14/2018 00:07:45,0.889981859;-0.455995933;2.000
01/14/2018 00:07:46,0.097151904;-0.995269565;2.000
01/14/2018 00:07:47,-0.784999063;-0.61949695;2.000
01/14/2018 00:07:48,-0.945425512;0.325838305;2.000
01/14/2018 00:07:49,-0.236632105;0.971599324;2.000
01/14/2018 00:07:50,0.689719768;0.724076406;2.000
01/14/2018 00:07:51,0.981946467;-0.189159021;2.000
01/14/2018 00:07:52,0.371376113;-0.928482516;2.000
01/14/2018 00:07:53,-0.580635727;-0.814163468;2.000
01/14/2018 00:07:54,-0.998813757;0.048693718;2.000
01/14/2018 00:07:55,-0.498687026;0.866782124;2.000
01/14/2018 00:07:56,0.459930258;0.887955043;2.000
01/14/2018 00:07:57,0.995689783;0.09274619;2.000
01/14/2018 00:07:58,0.616016714;-0.787733082;2.000
01/14/2018 00:07:59,-0.330019281;-0.943974191;2.000
01/14/2018 00:08:00,-0.972637071;-0.232329783;2.000
01/14/2018 00:08:01,-0.721016823;0.692917557;2.000
01/14/2018 00:08:02,0.193502967;0.98109969;2.000
01/14/2018 00:08:03,0.930117022;0.367263293;2.000
01/14/2018 00:08:04,0.811585776;-0.584233282;2.000
01/14/2018 00:08:05,-0.053113689;-0.998588472;2.000
01/14/2018 00:08:06,-0.868980673;-0.494846026;2.000
01/14/2018 00:08:07,-0.885910834;0.463855574;2.000
01/14/2018 00:08:08,-0.08833866;0.996090499;2.000
01/14/2018 00:08:09,0.790451671;0.612524412;2.000
01/14/2018 00:08:10,0.942504381;-0.334193794;2.000
01/14/2018 00:08:11,0.228022909;-0.973655767;2.000
01/14/2018 00:08:12,-0.696101773;-0.717943118;2.000
01/14/2018 00:08:13,-0.980233696;0.197843123;2.000
01/14/2018 00:08:14,-0.363143279;0.931733309;2.000
01/14/2018 00:08:15,0.587819394;0.808992188;2.000
01/14/2018 00:08:16,0.998343627;-0.05753262;2.000
01/14/2018 00:08:17,0.490995334;-0.871162202;2.000
01/14/2018 00:08:18,-0.467771805;-0.883849273;2.000
01/14/2018 00:08:19,-0.996471704;-0.083929399;2.000
01/14/2018 00:08:20,-0.609020113;0.793154778;2.000
01/14/2018 00:08:21,0.338361761;0.94101611;2.000
01/14/2018 00:08:22,0.974655392;0.22371157;2.000
01/14/2018 00:08:23,0.714855351;-0.699272356;2.000
01/14/2018 00:08:24,-0.202179403;-0.979348502;2.000
01/14/2018 00:08:25,-0.933331346;-0.359016152;2.000
01/14/2018 00:08:26,-0.806382754;0.591393992;2.000
01/14/2018 00:08:27,0.061950424;0.998079228;2.000
01/14/2018 00:08:28,0.873326668;0.487135024;2.000
01/14/2018 00:08:29,0.881770401;-0.471678874;2.000
01/14/2018 00:08:30,0.079518494;-0.996833391;2.000
01/14/2018 00:08:31,-0.795842349;-0.605503885;2.000
01/14/2018 00:08:32,-0.939509407;0.3425231;2.000
01/14/2018 00:08:33,-0.219395849;0.975635927;2.000
01/14/2018 00:08:34,0.702429241;0.711753582;2.000
01/14/2018 00:08:35,0.978444126;-0.206511724;2.000
01/14/2018 00:08:36,0.354881994;-0.934911103;2.000
01/14/2018 00:08:37,-0.594957007;-0.803757525;2.000
01/14/2018 00:08:38,-0.997795279;0.066367014;2.000
01/14/2018 00:08:39,-0.483265173;0.875474027;2.000
01/14/2018 00:08:40,0.475576704;0.879674257;2.000
01/14/2018 00:08:41,0.997175553;0.075106032;2.000
01/14/2018 00:08:42,0.601975797;-0.798514333;2.000
01/14/2018 00:08:43,-0.346677731;-0.937984302;2.000
01/14/2018 00:08:44,-0.976597352;-0.21507583;2.000
01/14/2018 00:08:45,-0.708637871;0.705572368;2.000
01/14/2018 00:08:46,0.21084;0.977520585;2.000
01/14/2018 00:08:47,0.936472548;0.350740884;2.000
01/14/2018 00:08:48,0.801116554;-0.598508368;2.000
01/14/2018 00:08:49,-0.070782305;-0.997491787;2.000
01/14/2018 00:08:50,-0.877604239;-0.479385857;2.000
01/14/2018 00:08:51,-0.877560883;0.479465219;2.000
01/14/2018 00:08:52,-0.070692098;0.997498184;2.000
01/14/2018 00:08:53,0.801170676;0.598435919;2.000
01/14/2018 00:08:54,0.936440825;-0.350825571;2.000
01/14/2018 00:08:55,0.210751599;-0.977539648;2.000
01/14/2018 00:08:56,-0.708701676;-0.705508281;2.000
01/14/2018 00:08:57,-0.976577898;0.215164146;2.000
01/14/2018 00:08:58,-0.346592904;0.938015649;2.000
01/14/2018 00:08:59,0.602048007;0.798459891;2.000
01/14/2018 00:09:00,0.997168757;-0.075196209;2.000
01/14/2018 00:09:01,0.475497151;-0.879717261;2.000
01/14/2018 00:09:02,-0.483344343;-0.87543032;2.000
01/14/2018 00:09:03,-0.997801277;-0.06627678;2.000
01/14/2018 00:09:04,-0.594884318;0.803811326;2.000
01/14/2018 00:09:05,0.354966539;0.934879006;2.000
01/14/2018 00:09:06,0.978462798;0.206423239;2.000
01/14/2018 00:09:07,0.702364872;-0.711817102;2.000
01/14/2018 00:09:08,-0.219484077;-0.975616082;2.000
01/14/2018 00:09:09,-0.939540379;-0.342438136;2.000
01/14/2018 00:09:10,-0.795787589;0.605575853;2.000
01/14/2018 00:09:11,0.07960864;0.996826196;2.000
01/14/2018 00:09:12,0.881813053;0.471599131;2.000
01/14/2018 00:09:13,0.873282611;-0.487214;2.000
01/14/2018 00:09:14,0.061860164;-0.998084826;2.000
01/14/2018 00:09:15,-0.806436232;-0.591321066;2.000
01/14/2018 00:09:16,-0.933298876;0.359100555;2.000
01/14/2018 00:09:17,-0.202090837;0.979366782;2.000
01/14/2018 00:09:18,0.714918585;0.699207706;2.000
01/14/2018 00:09:19,0.974635157;-0.22379971;2.000
01/14/2018 00:09:20,0.33827666;-0.941046705;2.000
01/14/2018 00:09:21,-0.609091838;-0.793099699;2.000
01/14/2018 00:09:22,-0.99646411;0.084019512;2.000
01/14/2018 00:09:23,-0.467691874;0.883891572;2.000
01/14/2018 00:09:24,0.491074113;0.871117796;2.000
01/14/2018 00:09:25,0.998348826;0.057442336;2.000
01/14/2018 00:09:26,0.587746232;-0.809045343;2.000
01/14/2018 00:09:27,-0.363227537;-0.931700465;2.000
01/14/2018 00:09:28,-0.980251584;-0.197754476;2.000
01/14/2018 00:09:29,-0.696036845;0.718006066;2.000
01/14/2018 00:09:30,0.228110959;0.973635142;2.000
01/14/2018 00:09:31,0.942534599;0.334108559;2.000
01/14/2018 00:09:32,0.790396276;-0.612595893;2.000
01/14/2018 00:09:33,-0.088428739;-0.996082506;2.000
01/14/2018 00:09:34,-0.885952778;-0.463775457;2.000
01/14/2018 00:09:35,-0.868935919;0.494924608;2.000
01/14/2018 00:09:36,-0.053023383;0.998593271;2.000
01/14/2018 00:09:37,0.811638607;0.584159886;2.000
01/14/2018 00:09:38,0.930083805;-0.367347405;2.000
01/14/2018 00:09:39,0.193414242;-0.981117185;2.000
01/14/2018 00:09:40,-0.721079483;-0.69285235;2.000
01/14/2018 00:09:41,-0.972616057;0.23241774;2.000
01/14/2018 00:09:42,-0.329933913;0.944004032;2.000
01/14/2018 00:09:43,0.616087948;0.78767737;2.000
01/14/2018 00:09:44,0.995681392;-0.092836233;2.000
01/14/2018 00:09:45,0.459849955;-0.887996632;2.000
01/14/2018 00:09:46,-0.498765409;-0.866737023;2.000
01/14/2018 00:09:47,-0.998818157;-0.048603392;2.000
01/14/2018 00:09:48,-0.580562097;0.814215973;2.000
01/14/2018 00:09:49,0.371460077;0.928448928;2.000
01/14/2018 00:09:50,0.98196357;0.18907022;2.000
01/14/2018 00:09:51,0.689654285;-0.724138776;2.000
01/14/2018 00:09:52,-0.236719969;-0.971577921;2.000
01/14/2018 00:09:53,-0.945454975;-0.325752806;2.000
01/14/2018 00:09:54,-0.784943037;0.619567937;2.000
01/14/2018 00:09:55,0.097241909;0.995260775;2.000
01/14/2018 00:09:56,0.890023093;0.455915447;2.000
01/14/2018 00:09:57,0.864521149;-0.502596441;2.000
01/14/2018 00:09:58,0.044182448;-0.999023479;2.000
01/14/2018 00:09:59,-0.816777392;-0.576952938;2.000
01/14/2018 00:10:00,-0.926795865;0.375565474;2.000
01/14/2018 00:10:01,-0.184722494;0.982790721;2.000
01/14/2018 00:10:02,0.727183886;0.686442711;2.000
01/14/2018 00:10:03,0.970520755;-0.241017561;2.000
01/14/2018 00:10:04,0.321565317;-0.946887399;2.000
01/14/2018 00:10:05,-0.62303579;-0.782193329;2.000
01/14/2018 00:10:06,-0.994820665;0.10164568;2.000
01/14/2018 00:10:07,-0.451972009;0.89203212;2.000
01/14/2018 00:10:08,0.506417628;0.862288343;2.000
01/14/2018 00:10:09,0.999209233;0.039760639;2.000
01/14/2018 00:10:10,0.573332477;-0.819322812;2.000
01/14/2018 00:10:11,-0.379663514;-0.925124649;2.000
01/14/2018 00:10:12,-0.983598622;-0.18037115;2.000
01/14/2018 00:10:13,-0.683217692;0.730214753;2.000
01/14/2018 00:10:14,0.245310432;0.969444579;2.000
01/14/2018 00:10:15,0.948301277;0.31737153;2.000
01/14/2018 00:10:16,0.779428301;-0.62649144;2.000
01/14/2018 00:10:17,-0.106047461;-0.994361069;2.000
01/14/2018 00:10:18,-0.894023676;-0.448019717;2.000
01/14/2018 00:10:19,-0.860038646;0.510228896;2.000
01/14/2018 00:10:20,-0.035338052;0.999375416;2.000
01/14/2018 00:10:21,0.821852185;0.569700787;2.000
01/14/2018 00:10:22,0.923435313;-0.383754118;2.000
01/14/2018 00:10:23,0.176016273;-0.984387257;2.000
01/14/2018 00:10:24,-0.733231316;-0.679979291;2.000
01/14/2018 00:10:25,-0.968349415;0.249598499;2.000
01/14/2018 00:10:26,-0.313171527;0.94969658;2.000
01/14/2018 00:10:27,0.629934819;0.776648005;2.000
01/14/2018 00:10:28,0.993881997;-0.110447164;2.000
01/14/2018 00:10:29,0.444058651;-0.89599772;2.000
01/14/2018 00:10:30,-0.514030171;-0.857772105;2.000
01/14/2018 00:10:31,-0.999522024;-0.030914772;2.000
01/14/2018 00:10:32,-0.566057938;0.82436546;2.000
01/14/2018 00:10:33,0.387837206;0.921727889;2.000
01/14/2018 00:10:34,0.985156611;0.171657948;2.000
01/14/2018 00:10:35,0.676727572;-0.736233519;2.000
01/14/2018 00:10:36,-0.253881677;-0.967235284;2.000
01/14/2018 00:10:37,-0.951073282;-0.30896539;2.000
01/14/2018 00:10:38,-0.773852498;0.633365859;2.000
01/14/2018 00:10:39,0.114844704;0.993383458;2.000
01/14/2018 00:10:40,0.897954215;0.440088887;2.000
01/14/2018 00:10:41,0.855488762;-0.517821377;2.000
01/14/2018 00:10:42,0.026490887;-0.999649055;2.000
01/14/2018 00:10:43,-0.826862588;-0.562404002;2.000
01/14/2018 00:10:44,-0.920002412;0.391912697;2.000
01/14/2018 00:10:45,-0.167296262;0.985906669;2.000
01/14/2018 00:10:46,0.7392213;0.673462597;2.000
01/14/2018 00:10:47,0.966102208;-0.258159881;2.000
01/14/2018 00:10:48,0.304753201;-0.952431355;2.000
01/14/2018 00:10:49,-0.636784493;-0.771041833;2.000
01/14/2018 00:10:50,-0.992865461;0.119239994;2.000
01/14/2018 00:10:51,-0.436110503;0.899893121;2.000
01/14/2018 00:10:52,0.521602441;0.853188663;2.000
01/14/2018 00:10:53,0.999756506;0.022066482;2.000
01/14/2018 00:10:54,0.55873905;-0.82934352;2.000
01/14/2018 00:10:55,-0.395980512;-0.918258915;2.000
01/14/2018 00:10:56,-0.986637417;-0.162931298;2.000
01/14/2018 00:10:57,-0.670184431;0.742194603;2.000
01/14/2018 00:10:58,0.26243303;0.964950208;2.000
01/14/2018 00:10:59,0.953770773;0.300535043;2.000
01/14/2018 00:11:00,0.768216066;-0.640190655;2.000
01/14/2018 00:11:01,-0.123632949;-0.992328017;2.000
01/14/2018 00:11:02,-0.901814401;-0.432123576;2.000
01/14/2018 00:11:03,-0.850871852;0.525373288;2.000
01/14/2018 00:11:04,-0.017641646;0.999844374;2.000
01/14/2018 00:11:05,0.831808208;0.555063154;2.000
01/14/2018 00:11:06,0.916497432;-0.40004057;2.000
01/14/2018 00:11:07,0.158563143;-0.987348839;2.000
01/14/2018 00:11:08,-0.745153368;-0.666893139;2.000
01/14/2018 00:11:09,-0.963779309;0.266701038;2.000
01/14/2018 00:11:10,-0.296310998;0.95509151;2.000
01/14/2018 00:11:11,0.643584278;0.765375252;2.000
01/14/2018 00:11:12,0.991771137;-0.128023482;2.000
01/14/2018 00:11:13,0.428128186;-0.903718018;2.000
01/14/2018 00:11:14,-0.529133844;-0.848538376;2.000
01/14/2018 00:11:15,-0.999912659;-0.013216464;2.000
01/14/2018 00:11:16,-0.551376386;0.834256604;2.000
01/14/2018 00:11:17,0.404092793;0.914717997;2.000
01/14/2018 00:11:18,0.988040922;0.154191882;2.000
01/14/2018 00:11:19,0.663588784;-0.748097538;2.000
01/14/2018 00:11:20,-0.270963822;-0.962589532;2.000
01/14/2018 00:11:21,-0.956393539;-0.29208115;2.000
01/14/2018 00:11:22,-0.762519447;0.646965295;2.000
01/14/2018 00:11:23,0.132411508;0.991194831;2.000
01/14/2018 00:11:24,0.905603934;0.42412441;2.000
01/14/2018 00:11:25,0.846188279;-0.532884037;2.000
01/14/2018 00:11:26,0.008791023;-0.999961358;2.000
01/14/2018 00:11:27,-0.836688659;-0.547678818;2.000
01/14/2018 00:11:28,-0.912920646;0.408137101;2.000
01/14/2018 00:11:29,-0.149817602;0.988713652;2.000
01/14/2018 00:11:30,0.751027055;0.660271431;2.000
01/14/2018 00:11:31,0.961380901;-0.275221299;2.000
01/14/2018 00:11:32,0.28784558;-0.957676836;2.000
01/14/2018 00:11:33,-0.65033364;-0.759648706;2.000
01/14/2018 00:11:34,-0.99059911;0.13679694;2.000
01/14/2018 00:11:35,-0.420112327;0.907472111;2.000
01/14/2018 00:11:36,0.536623792;0.843821608;2.000
01/14/2018 00:11:37,0.999990472;0.00436541;2.000
01/14/2018 00:11:38,0.543970523;-0.839104326;2.000
01/14/2018 00:11:39,-0.412173415;-0.911105414;2.000
01/14/2018 00:11:40,-0.989367017;-0.145440386;2.000
01/14/2018 00:11:41,-0.656941146;0.753941862;2.000
01/14/2018 00:11:42,0.279473385;0.960153439;2.000
01/14/2018 00:11:43,0.958941375;0.283604373;2.000
01/14/2018 00:11:44,0.756763087;-0.653689246;2.000
01/14/2018 00:11:45,-0.141179693;-0.989983987;2.000
01/14/2018 00:11:46,-0.909322514;-0.416092015;2.000
01/14/2018 00:11:47,-0.841438409;0.540353036;2.000
01/14/2018 00:11:48,0.0000603;0.999999998;2.000
01/14/2018 00:11:49,0.841503557;0.540251574;2.000
01/14/2018 00:11:50,0.909272336;-0.416201656;2.000
01/14/2018 00:11:51,0.141060322;-0.990001003;2.000
01/14/2018 00:11:52,-0.756841901;-0.653597993;2.000
01/14/2018 00:11:53,-0.958907171;0.283719997;2.000
01/14/2018 00:11:54,-0.27935761;0.960187131;2.000
01/14/2018 00:11:55,0.657032049;0.753862644;2.000
01/14/2018 00:11:56,0.989349473;-0.145559681;2.000
01/14/2018 00:11:57,0.412063554;-0.911155106;2.000
01/14/2018 00:11:58,-0.544071696;-0.839038729;2.000
01/14/2018 00:11:59,-0.999989938;0.004485986;2.000
01/14/2018 00:12:00,-0.536522042;0.843886306;2.000
01/14/2018 00:12:01,0.420221745;0.907421448;2.000
01/14/2018 00:12:02,0.990615598;0.136677496;2.000
01/14/2018 00:12:03,0.650242038;-0.759727116;2.000
01/14/2018 00:12:04,-0.287961052;-0.957642121;2.000
01/14/2018 00:12:05,-0.961414079;-0.275105376;2.000
01/14/2018 00:12:06,-0.750947436;0.660361983;2.000
01/14/2018 00:12:07,0.149936817;0.98869558;2.000
01/14/2018 00:12:08,0.912969852;0.408027021;2.000
01/14/2018 00:12:09,0.836622615;-0.5477797;2.000
01/14/2018 00:12:10,-0.008911596;-0.999960291;2.000
01/14/2018 00:12:11,-0.846252526;-0.532782002;2.000
01/14/2018 00:12:12,-0.905552787;0.424233603;2.000
01/14/2018 00:12:13,-0.132291992;0.991210789;2.000
01/14/2018 00:12:14,0.762597451;0.646873347;2.000
01/14/2018 00:12:15,0.956358314;-0.292196467;2.000
01/14/2018 00:12:16,0.270847754;-0.962622197;2.000
01/14/2018 00:12:17,-0.663678982;-0.748017519;2.000
01/14/2018 00:12:18,-0.988022323;0.154311017;2.000
01/14/2018 00:12:19,-0.403982496;0.914766715;2.000
01/14/2018 00:12:20,0.551476974;0.834190114;2.000
01/14/2018 00:12:21,0.999911058;-0.013337031;2.000
01/14/2018 00:12:22,0.529031526;-0.848602171;2.000
01/14/2018 00:12:23,-0.428237151;-0.903666389;2.000
01/14/2018 00:12:24,-0.991786566;-0.127903896;2.000
01/14/2018 00:12:25,-0.643491986;0.765452849;2.000
01/14/2018 00:12:26,0.296426158;0.955055775;2.000
01/14/2018 00:12:27,0.96381146;0.266584826;2.000
01/14/2018 00:12:28,0.74507295;-0.666982982;2.000
01/14/2018 00:12:29,-0.158682194;-0.987329713;2.000
01/14/2018 00:12:30,-0.916545661;-0.399930058;2.000
01/14/2018 00:12:31,-0.831741274;0.555163447;2.000
01/14/2018 00:12:32,0.017762204;0.99984224;2.000
01/14/2018 00:12:33,0.850935194;0.525270688;2.000
01/14/2018 00:12:34,0.901762291;-0.432232312;2.000
01/14/2018 00:12:35,0.123513296;-0.992342917;2.000
01/14/2018 00:12:36,-0.768293253;-0.640098021;2.000
01/14/2018 00:12:37,-0.953734529;0.300650044;2.000
01/14/2018 00:12:38,-0.262316677;0.964981845;2.000
01/14/2018 00:12:39,0.670273918;0.742113788;2.000
01/14/2018 00:12:40,0.986617764;-0.163050263;2.000
01/14/2018 00:12:41,0.395869787;-0.918306654;2.000
01/14/2018 00:12:42,-0.558839046;-0.829276143;2.000
01/14/2018 00:12:43,-0.999753838;0.02218703;2.000
01/14/2018 00:12:44,-0.521499562;0.85325155;2.000
01/14/2018 00:12:45,0.436219006;0.89984053;2.000
01/14/2018 00:12:46,0.992879831;0.119120276;2.000
01/14/2018 00:12:47,0.636691519;-0.77111861;2.000
01/14/2018 00:12:48,-0.30486804;-0.952394602;2.000
01/14/2018 00:12:49,-0.966133329;-0.258043389;2.000
01/14/2018 00:12:50,-0.73914009;0.673551725;2.000
01/14/2018 00:12:51,0.167415138;0.98588649;2.000
01/14/2018 00:12:52,0.920049661;0.391801763;2.000
01/14/2018 00:12:53,0.826794768;-0.562503699;2.000
01/14/2018 00:12:54,-0.026611421;-0.999645853;2.000
01/14/2018 00:12:55,-0.855551193;-0.517718221;2.000
01/14/2018 00:12:56,-0.897901143;0.440197157;2.000
01/14/2018 00:12:57,-0.114724923;0.993397298;2.000
01/14/2018 00:12:58,0.773928862;0.633272545;2.000
01/14/2018 00:12:59,0.951036021;-0.309080065;2.000
01/14/2018 00:13:00,0.253765048;-0.967265889;2.000
01/14/2018 00:13:01,-0.67681634;-0.736151915;2.000
01/14/2018 00:13:02,-0.985135906;0.171776735;2.000
01/14/2018 00:13:03,-0.387726064;0.921774647;2.000
01/14/2018 00:13:04,0.566157334;0.8242972;2.000
01/14/2018 00:13:05,0.999518289;-0.031035291;2.000
01/14/2018 00:13:06,0.513926739;-0.857834079;2.000
01/14/2018 00:13:07,-0.444166685;-0.89594417;2.000
01/14/2018 00:13:08,-0.993895307;-0.110327323;2.000
01/14/2018 00:13:09,-0.629841168;0.776723956;2.000
01/14/2018 00:13:10,0.313286037;0.949658812;2.000
01/14/2018 00:13:11,0.968379504;0.249481736;2.000
01/14/2018 00:13:12,0.733149321;-0.680067697;2.000
01/14/2018 00:13:13,-0.176134966;-0.984366026;2.000
01/14/2018 00:13:14,-0.923481578;-0.38364277;2.000
01/14/2018 00:13:15,-0.821783486;0.56979988;2.000
01/14/2018 00:13:16,0.035458554;0.999371148;2.000
01/14/2018 00:13:17,0.860100162;0.510125192;2.000
01/14/2018 00:13:18,0.893969648;-0.448127513;2.000
01/14/2018 00:13:19,0.105927562;-0.994373849;2.000
01/14/2018 00:13:20,-0.779503836;-0.626397454;2.000
01/14/2018 00:13:21,-0.948263002;0.317485872;2.000
01/14/2018 00:13:22,-0.245193538;0.969474151;2.000
01/14/2018 00:13:23,0.683305735;0.730132367;2.000
01/14/2018 00:13:24,0.983576866;-0.180489748;2.000
01/14/2018 00:13:25,0.379551962;-0.925170421;2.000
01/14/2018 00:13:26,-0.573431265;-0.819253675;2.000
01/14/2018 00:13:27,-0.999204432;0.039881121;2.000
01/14/2018 00:13:28,-0.506313652;0.862349399;2.000
01/14/2018 00:13:29,0.452079564;0.891977616;2.000
01/14/2018 00:13:30,0.994832914;0.101525727;2.000
01/14/2018 00:13:31,0.622941471;-0.782268448;2.000
01/14/2018 00:13:32,-0.321679488;-0.946848619;2.000
01/14/2018 00:13:33,-0.970549809;-0.240900536;2.000
01/14/2018 00:13:34,-0.727101111;0.686530388;2.000
01/14/2018 00:13:35,0.184840995;0.98276844;2.000
01/14/2018 00:13:36,0.926841143;0.37545372;2.000
01/14/2018 00:13:37,0.816707818;-0.577051418;2.000
01/14/2018 00:13:38,-0.044302908;-0.999018144;2.000
01/14/2018 00:13:39,-0.864581745;-0.502492196;2.000
01/14/2018 00:13:40,-0.889968113;0.45602276;2.000
01/14/2018 00:13:41,-0.097121902;0.995272493;2.000
01/14/2018 00:13:42,0.785017737;0.619473286;2.000
01/14/2018 00:13:43,0.94541569;-0.325866804;2.000
01/14/2018 00:13:44,0.236602817;-0.971606457;2.000
01/14/2018 00:13:45,-0.689741595;-0.724055614;2.000
01/14/2018 00:13:46,-0.981940765;0.189188621;2.000
01/14/2018 00:13:47,-0.371348124;0.928493711;2.000
01/14/2018 00:13:48,0.580660269;0.814145965;2.000
01/14/2018 00:13:49,0.998812289;-0.048723826;2.000
01/14/2018 00:13:50,0.498660897;-0.866797156;2.000
01/14/2018 00:13:51,-0.459957024;-0.887941178;2.000
01/14/2018 00:13:52,-0.995692578;-0.092716176;2.000
01/14/2018 00:13:53,-0.615992968;0.787751651;2.000
01/14/2018 00:13:54,0.330047737;0.943964243;2.000
01/14/2018 00:13:55,0.972644074;0.232300463;2.000
01/14/2018 00:13:56,0.720995935;-0.692939291;2.000
01/14/2018 00:13:57,-0.193532541;-0.981093857;2.000
01/14/2018 00:13:58,-0.930128092;-0.367235255;2.000
01/14/2018 00:13:59,-0.811568164;0.584257747;2.000
01/14/2018 00:14:00,0.053143791;0.99858687;2.000
01/14/2018 00:14:01,0.86899559;0.494819831;2.000
01/14/2018 00:14:02,0.885896851;-0.463882279;2.000
01/14/2018 00:14:03,0.088308633;-0.996093161;2.000
01/14/2018 00:14:04,-0.790470135;-0.612500584;2.000
01/14/2018 00:14:05,-0.942494306;0.334222205;2.000
01/14/2018 00:14:06,-0.227993559;0.97366264;2.000
01/14/2018 00:14:07,0.696123415;0.717922134;2.000
01/14/2018 00:14:08,0.980227732;-0.197872671;2.000
01/14/2018 00:14:09,0.363115192;-0.931744255;2.000
01/14/2018 00:14:10,-0.58784378;-0.808974468;2.000
01/14/2018 00:14:11,-0.998341892;0.057562714;2.000
01/14/2018 00:14:12,-0.490969073;0.871177003;2.000
01/14/2018 00:14:13,0.467798448;0.883835172;2.000
01/14/2018 00:14:14,0.996474233;0.083899361;2.000
01/14/2018 00:14:15,0.608996204;-0.793173136;2.000
01/14/2018 00:14:16,-0.338390127;-0.94100591;2.000
01/14/2018 00:14:17,-0.974662135;-0.223682189;2.000
01/14/2018 00:14:18,-0.714834271;0.699293904;2.000
01/14/2018 00:14:19,0.202208925;0.979342407;2.000
01/14/2018 00:14:20,0.933342168;0.358988018;2.000
01/14/2018 00:14:21,0.806364926;-0.5914183;2.000
01/14/2018 00:14:22,-0.06198051;-0.99807736;2.000
01/14/2018 00:14:23,-0.873341352;-0.487108698;2.000
01/14/2018 00:14:24,-0.881756182;0.471705454;2.000
01/14/2018 00:14:25,-0.079488445;0.996835787;2.000
01/14/2018 00:14:26,0.795860602;0.605479895;2.000
01/14/2018 00:14:27,0.939499081;-0.342551421;2.000
01/14/2018 00:14:28,0.219366439;-0.97564254;2.000
01/14/2018 00:14:29,-0.702450696;-0.711732407;2.000
01/14/2018 00:14:30,-0.9784379;0.206541218;2.000
01/14/2018 00:14:31,-0.354853811;0.9349218;2.000
01/14/2018 00:14:32,0.594981236;0.803739591;2.000
01/14/2018 00:14:33,0.997793278;-0.066397092;2.000
01/14/2018 00:14:34,0.483238783;-0.875488594;2.000
01/14/2018 00:14:35,-0.475603221;-0.879659921;2.000
01/14/2018 00:14:36,-0.997177817;-0.075075972;2.000
01/14/2018 00:14:37,-0.601951726;0.798532479;2.000
01/14/2018 00:14:38,0.346706005;0.937973851;2.000
01/14/2018 00:14:39,0.976603835;0.215046391;2.000
01/14/2018 00:14:40,0.708616602;-0.70559373;2.000
01/14/2018 00:14:41,-0.210869466;-0.977514229;2.000
01/14/2018 00:14:42,-0.93648312;-0.350712654;2.000
01/14/2018 00:14:43,-0.801098512;0.598532517;2.000
01/14/2018 00:14:44,0.070812374;0.997489653;2.000
01/14/2018 00:14:45,0.877618689;0.479359402;2.000
01/14/2018 00:14:46,0.877546429;-0.479491673;2.000
